Post ID,Platform,User ID,Post Content,Post Date,Likes,Comments,Shares
4653,Facebook,3974,Content of post #4653 on Facebook,2023-04-03,2811,119,65
4654,Facebook,2501,Content of post #4654 on Facebook,2024-11-19,3758,79,87
4655,Facebook,3458,Content of post #4655 on Facebook,2023-08-19,193,111,398
4656,Facebook,1662,Content of post #4656 on Facebook,2024-11-07,3380,118,482
4657,Twitter,1813,Content of post #4657 on Twitter,2023-05-01,4410,199,314
4658,Instagram,2411,Content of post #4658 on Instagram,2024-10-29,279,181,9
4659,TikTok,3935,Content of post #4659 on TikTok,2025-01-15,2448,78,25
4660,TikTok,1512,Content of post #4660 on TikTok,2024-02-28,3977,156,398
4661,Twitter,1648,Content of post #4661 on Twitter,2023-12-15,3933,90,358
4662,LinkedIn,2965,Content of post #4662 on LinkedIn,2024-10-03,71,195,102
4663,LinkedIn,1898,Content of post #4663 on LinkedIn,2024-01-01,3330,32,160
4664,Facebook,1984,Content of post #4664 on Facebook,2023-04-02,4594,73,138
4665,Facebook,3524,Content of post #4665 on Facebook,2023-02-22,3818,77,235
4666,TikTok,2121,Content of post #4666 on TikTok,2025-02-02,24,115,95
4667,TikTok,4362,Content of post #4667 on TikTok,2024-09-27,1110,25,11
4668,Facebook,2121,Content of post #4668 on Facebook,2023-12-08,4343,65,51
4669,TikTok,3967,Content of post #4669 on TikTok,2023-02-14,1100,144,112
4670,LinkedIn,4697,Content of post #4670 on LinkedIn,2024-11-25,2850,20,284
4671,TikTok,98,Content of post #4671 on TikTok,2024-10-19,3867,133,280
4672,Instagram,4101,Content of post #4672 on Instagram,2023-10-16,4038,29,295
4673,TikTok,1277,Content of post #4673 on TikTok,2023-06-18,1573,90,146
4674,LinkedIn,1994,Content of post #4674 on LinkedIn,2024-10-14,1090,198,119
4675,Twitter,2418,Content of post #4675 on Twitter,2023-03-01,4509,121,254
4676,LinkedIn,4665,Content of post #4676 on LinkedIn,2024-08-28,2799,121,352
4677,TikTok,3099,Content of post #4677 on TikTok,2023-06-30,4801,176,357
4678,Instagram,2160,Content of post #4678 on Instagram,2023-04-08,644,7,211
4679,Instagram,4362,Content of post #4679 on Instagram,2023-08-12,899,151,481
4680,Facebook,296,Content of post #4680 on Facebook,2023-12-15,3970,69,382
4681,TikTok,1635,Content of post #4681 on TikTok,2024-06-19,1580,77,223
4682,Facebook,1726,Content of post #4682 on Facebook,2024-10-17,3933,192,279
4683,Facebook,516,Content of post #4683 on Facebook,2024-06-05,1416,196,425
4684,TikTok,797,Content of post #4684 on TikTok,2024-04-20,3750,189,100
4685,LinkedIn,2948,Content of post #4685 on LinkedIn,2024-02-12,4993,123,131
4686,TikTok,4409,Content of post #4686 on TikTok,2023-01-17,3716,38,268
4687,Facebook,2522,Content of post #4687 on Facebook,2023-03-23,2649,183,6
4688,Instagram,874,Content of post #4688 on Instagram,2024-01-08,1139,48,287
4689,LinkedIn,3283,Content of post #4689 on LinkedIn,2023-09-05,3516,197,33
4690,TikTok,4936,Content of post #4690 on TikTok,2023-09-11,3229,92,314
4691,Twitter,1714,Content of post #4691 on Twitter,2024-11-09,914,198,421
4692,Facebook,2862,Content of post #4692 on Facebook,2024-06-02,3999,130,94
4693,TikTok,487,Content of post #4693 on TikTok,2024-05-31,396,185,476
4694,Facebook,2077,Content of post #4694 on Facebook,2023-11-01,2151,188,216
4695,TikTok,1892,Content of post #4695 on TikTok,2023-01-27,3915,51,8
4696,Twitter,538,Content of post #4696 on Twitter,2023-11-24,2959,190,499
4697,TikTok,2382,Content of post #4697 on TikTok,2024-07-31,2593,13,451
4698,TikTok,2385,Content of post #4698 on TikTok,2024-12-29,539,142,491
4699,Twitter,854,Content of post #4699 on Twitter,2023-07-20,1435,69,19
4700,Twitter,4939,Content of post #4700 on Twitter,2023-04-24,185,34,68
4701,Twitter,3494,Content of post #4701 on Twitter,2024-08-11,2089,151,186
4702,TikTok,2578,Content of post #4702 on TikTok,2023-11-28,920,157,160
4703,Instagram,981,Content of post #4703 on Instagram,2024-02-03,4641,190,335
4704,Facebook,4860,Content of post #4704 on Facebook,2023-04-25,3164,151,254
4705,LinkedIn,315,Content of post #4705 on LinkedIn,2024-11-02,2211,198,316
4706,TikTok,303,Content of post #4706 on TikTok,2023-07-06,1635,46,92
4707,Twitter,4351,Content of post #4707 on Twitter,2023-08-06,2036,147,59
4708,Twitter,3660,Content of post #4708 on Twitter,2023-12-31,2610,2,306
4709,Twitter,1866,Content of post #4709 on Twitter,2023-01-10,64,192,453
4710,Twitter,4560,Content of post #4710 on Twitter,2023-01-25,1057,61,289
4711,LinkedIn,1326,Content of post #4711 on LinkedIn,2024-06-23,4618,45,488
4712,Facebook,2766,Content of post #4712 on Facebook,2024-07-14,1372,171,456
4713,Instagram,2635,Content of post #4713 on Instagram,2023-02-16,4336,69,85
4714,Facebook,4829,Content of post #4714 on Facebook,2024-07-16,2489,110,455
4715,TikTok,3780,Content of post #4715 on TikTok,2023-11-11,2743,8,395
4716,TikTok,4597,Content of post #4716 on TikTok,2023-12-08,1037,96,24
4717,LinkedIn,214,Content of post #4717 on LinkedIn,2023-08-29,99,88,31
4718,TikTok,854,Content of post #4718 on TikTok,2025-02-06,4499,197,495
4719,Twitter,2396,Content of post #4719 on Twitter,2023-09-13,4427,87,204
4720,LinkedIn,474,Content of post #4720 on LinkedIn,2024-12-25,1157,102,401
4721,LinkedIn,3727,Content of post #4721 on LinkedIn,2024-11-27,304,48,295
4722,TikTok,47,Content of post #4722 on TikTok,2024-05-02,3773,115,48
4723,Facebook,2009,Content of post #4723 on Facebook,2025-01-05,4446,105,50
4724,Facebook,1218,Content of post #4724 on Facebook,2024-07-26,2009,199,340
4725,Facebook,2773,Content of post #4725 on Facebook,2024-11-24,4856,39,50
4726,Instagram,3112,Content of post #4726 on Instagram,2024-12-31,1605,190,416
4727,TikTok,2472,Content of post #4727 on TikTok,2023-07-22,815,200,214
4728,Facebook,4401,Content of post #4728 on Facebook,2024-06-07,565,107,87
4729,Facebook,4791,Content of post #4729 on Facebook,2024-07-21,3392,10,497
4730,TikTok,455,Content of post #4730 on TikTok,2023-07-13,4568,192,406
4731,TikTok,1872,Content of post #4731 on TikTok,2024-12-23,246,197,170
4732,Facebook,4059,Content of post #4732 on Facebook,2023-02-25,4417,76,127
4733,Twitter,209,Content of post #4733 on Twitter,2023-07-01,4183,196,417
4734,TikTok,602,Content of post #4734 on TikTok,2024-01-30,3758,101,387
4735,TikTok,104,Content of post #4735 on TikTok,2024-12-04,2466,125,168
4736,Facebook,4079,Content of post #4736 on Facebook,2024-01-26,3003,55,333
4737,LinkedIn,2434,Content of post #4737 on LinkedIn,2024-04-27,2697,8,198
4738,Instagram,824,Content of post #4738 on Instagram,2024-07-19,3268,60,289
4739,Instagram,4235,Content of post #4739 on Instagram,2024-07-17,487,137,423
4740,LinkedIn,1130,Content of post #4740 on LinkedIn,2025-02-01,1608,47,294
4741,TikTok,4859,Content of post #4741 on TikTok,2023-11-24,2068,133,80
4742,Instagram,2811,Content of post #4742 on Instagram,2023-02-22,271,71,284
4743,LinkedIn,990,Content of post #4743 on LinkedIn,2024-07-01,2932,172,171
4744,Twitter,3497,Content of post #4744 on Twitter,2024-02-22,147,40,199
4745,Twitter,4463,Content of post #4745 on Twitter,2023-09-15,1011,23,401
4746,Twitter,2390,Content of post #4746 on Twitter,2024-08-30,2115,67,0
4747,Facebook,3552,Content of post #4747 on Facebook,2023-10-20,2756,62,490
4748,LinkedIn,1089,Content of post #4748 on LinkedIn,2023-12-16,2651,169,200
4749,TikTok,1388,Content of post #4749 on TikTok,2024-08-30,759,62,28
4750,Twitter,818,Content of post #4750 on Twitter,2024-09-25,2271,73,152
4751,Instagram,2241,Content of post #4751 on Instagram,2023-04-26,1368,192,344
4752,Twitter,3759,Content of post #4752 on Twitter,2023-02-12,542,108,87
4753,Twitter,2536,Content of post #4753 on Twitter,2024-01-20,1147,131,354
4754,TikTok,4832,Content of post #4754 on TikTok,2025-01-28,783,166,428
4755,Instagram,4171,Content of post #4755 on Instagram,2023-09-10,1214,121,360
4756,TikTok,46,Content of post #4756 on TikTok,2024-03-25,3188,135,390
4757,TikTok,1546,Content of post #4757 on TikTok,2024-02-03,3810,186,296
4758,Twitter,4752,Content of post #4758 on Twitter,2023-07-04,992,3,168
4759,Facebook,1941,Content of post #4759 on Facebook,2023-09-19,1246,113,26
4760,Twitter,908,Content of post #4760 on Twitter,2023-03-04,636,51,302
4761,Facebook,2857,Content of post #4761 on Facebook,2024-03-22,2493,186,413
4762,Instagram,658,Content of post #4762 on Instagram,2024-02-01,121,59,385
4763,Twitter,3879,Content of post #4763 on Twitter,2024-11-19,3285,0,275
4764,TikTok,3149,Content of post #4764 on TikTok,2024-02-10,2335,128,428
4765,LinkedIn,1055,Content of post #4765 on LinkedIn,2024-03-09,2207,72,328
4766,LinkedIn,3209,Content of post #4766 on LinkedIn,2024-11-12,1159,48,381
4767,Instagram,3508,Content of post #4767 on Instagram,2023-07-06,1456,67,249
4768,Twitter,4230,Content of post #4768 on Twitter,2024-06-07,3873,67,236
4769,Instagram,1854,Content of post #4769 on Instagram,2024-06-17,825,166,474
4770,Instagram,2179,Content of post #4770 on Instagram,2024-04-03,699,131,267
4771,TikTok,1017,Content of post #4771 on TikTok,2023-12-30,127,124,97
4772,Twitter,4806,Content of post #4772 on Twitter,2023-06-28,4308,86,180
4773,LinkedIn,837,Content of post #4773 on LinkedIn,2024-05-21,4761,108,465
4774,Facebook,4124,Content of post #4774 on Facebook,2023-12-15,3992,52,323
4775,Facebook,2510,Content of post #4775 on Facebook,2023-02-03,2932,125,390
4776,TikTok,3605,Content of post #4776 on TikTok,2023-02-05,3253,82,103
4777,LinkedIn,1820,Content of post #4777 on LinkedIn,2024-08-24,153,32,25
4778,Facebook,1835,Content of post #4778 on Facebook,2023-05-04,213,116,85
4779,Facebook,4493,Content of post #4779 on Facebook,2024-09-19,2197,107,91
4780,LinkedIn,1388,Content of post #4780 on LinkedIn,2024-09-12,3435,159,129
4781,LinkedIn,562,Content of post #4781 on LinkedIn,2023-08-06,4104,130,18
4782,Facebook,4284,Content of post #4782 on Facebook,2024-05-23,824,2,161
4783,Instagram,295,Content of post #4783 on Instagram,2023-04-04,1728,8,125
4784,Facebook,4211,Content of post #4784 on Facebook,2024-01-22,3149,32,467
4785,LinkedIn,2375,Content of post #4785 on LinkedIn,2024-09-15,1645,130,435
4786,TikTok,4871,Content of post #4786 on TikTok,2023-03-12,3651,187,322
4787,Instagram,1068,Content of post #4787 on Instagram,2023-09-28,2764,42,448
4788,Instagram,1729,Content of post #4788 on Instagram,2023-04-21,2739,169,414
4789,LinkedIn,2086,Content of post #4789 on LinkedIn,2024-03-06,2932,190,465
4790,TikTok,2812,Content of post #4790 on TikTok,2024-05-05,2314,121,291
4791,TikTok,3455,Content of post #4791 on TikTok,2025-02-01,2255,28,307
4792,Twitter,4383,Content of post #4792 on Twitter,2023-09-25,2258,143,380
4793,Instagram,4053,Content of post #4793 on Instagram,2024-08-05,4688,10,406
4794,Facebook,4619,Content of post #4794 on Facebook,2024-06-10,84,65,350
4795,Instagram,3706,Content of post #4795 on Instagram,2023-02-18,907,9,0
4796,Facebook,4683,Content of post #4796 on Facebook,2023-11-08,3866,32,483
4797,Instagram,1460,Content of post #4797 on Instagram,2024-10-08,2564,176,333
4798,Facebook,1108,Content of post #4798 on Facebook,2024-11-11,2265,137,340
4799,Facebook,1398,Content of post #4799 on Facebook,2023-07-01,2463,130,454
4800,LinkedIn,3674,Content of post #4800 on LinkedIn,2023-06-06,544,42,398
4801,Twitter,789,Content of post #4801 on Twitter,2024-09-27,4303,80,206
4802,Instagram,2511,Content of post #4802 on Instagram,2023-06-05,2863,103,12
4803,TikTok,4443,Content of post #4803 on TikTok,2023-04-11,4841,161,404
4804,LinkedIn,1508,Content of post #4804 on LinkedIn,2023-10-15,17,39,92
4805,Facebook,1881,Content of post #4805 on Facebook,2023-07-10,4592,49,83
4806,LinkedIn,51,Content of post #4806 on LinkedIn,2023-11-14,3353,40,348
4807,Twitter,533,Content of post #4807 on Twitter,2023-10-17,1769,62,422
4808,TikTok,1947,Content of post #4808 on TikTok,2024-01-18,3204,59,3
4809,TikTok,804,Content of post #4809 on TikTok,2024-02-16,2720,99,415
4810,TikTok,2103,Content of post #4810 on TikTok,2024-02-26,3744,105,191
4811,Facebook,4585,Content of post #4811 on Facebook,2023-03-08,4154,108,476
4812,LinkedIn,1637,Content of post #4812 on LinkedIn,2024-05-27,4114,37,276
4813,Facebook,2617,Content of post #4813 on Facebook,2023-07-18,684,127,290
4814,TikTok,35,Content of post #4814 on TikTok,2024-03-03,4090,0,213
4815,Twitter,3752,Content of post #4815 on Twitter,2023-02-27,2834,75,214
4816,Facebook,2733,Content of post #4816 on Facebook,2025-01-27,2055,64,129
4817,Facebook,1528,Content of post #4817 on Facebook,2024-07-10,1462,10,59
4818,Facebook,1979,Content of post #4818 on Facebook,2024-06-20,1350,13,73
4819,LinkedIn,3675,Content of post #4819 on LinkedIn,2023-06-06,3770,8,176
4820,TikTok,292,Content of post #4820 on TikTok,2024-12-07,4622,117,440
4821,TikTok,1985,Content of post #4821 on TikTok,2023-10-17,3746,126,246
4822,Facebook,4109,Content of post #4822 on Facebook,2024-08-29,939,36,315
4823,TikTok,2848,Content of post #4823 on TikTok,2024-08-24,2690,97,100
4824,LinkedIn,2110,Content of post #4824 on LinkedIn,2023-01-26,1155,42,298
4825,Twitter,4900,Content of post #4825 on Twitter,2024-11-02,4851,167,135
4826,LinkedIn,3978,Content of post #4826 on LinkedIn,2024-11-15,2528,151,374
4827,Twitter,1218,Content of post #4827 on Twitter,2024-03-24,3878,168,100
4828,Instagram,2716,Content of post #4828 on Instagram,2023-03-28,998,76,158
4829,Instagram,415,Content of post #4829 on Instagram,2024-10-23,4632,45,482
4830,Instagram,61,Content of post #4830 on Instagram,2024-07-01,752,114,296
4831,LinkedIn,477,Content of post #4831 on LinkedIn,2023-11-21,1299,144,181
4832,LinkedIn,4243,Content of post #4832 on LinkedIn,2023-08-05,520,139,9
4833,Facebook,983,Content of post #4833 on Facebook,2024-02-27,276,17,107
4834,Instagram,3924,Content of post #4834 on Instagram,2023-04-14,844,179,141
4835,TikTok,3059,Content of post #4835 on TikTok,2024-04-08,1563,46,209
4836,Twitter,4158,Content of post #4836 on Twitter,2023-06-22,4766,161,497
4837,TikTok,4852,Content of post #4837 on TikTok,2024-08-08,2298,79,352
4838,Facebook,4990,Content of post #4838 on Facebook,2024-06-21,3377,145,236
4839,LinkedIn,1469,Content of post #4839 on LinkedIn,2023-02-12,4790,85,485
4840,LinkedIn,1313,Content of post #4840 on LinkedIn,2023-12-24,3270,145,102
4841,TikTok,2366,Content of post #4841 on TikTok,2024-07-05,1127,56,407
4842,Instagram,425,Content of post #4842 on Instagram,2024-11-14,3264,6,24
4843,Instagram,2864,Content of post #4843 on Instagram,2023-05-10,702,4,66
4844,Instagram,1458,Content of post #4844 on Instagram,2024-07-04,3850,164,328
4845,Twitter,1644,Content of post #4845 on Twitter,2024-08-02,3395,125,146
4846,Instagram,3459,Content of post #4846 on Instagram,2023-05-25,249,128,192
4847,LinkedIn,3221,Content of post #4847 on LinkedIn,2023-07-13,4066,78,368
4848,Twitter,1851,Content of post #4848 on Twitter,2023-12-28,3050,163,235
4849,Facebook,1617,Content of post #4849 on Facebook,2024-08-17,1108,65,142
4850,TikTok,2769,Content of post #4850 on TikTok,2024-12-19,1297,140,218
4851,Twitter,4042,Content of post #4851 on Twitter,2023-12-21,1030,151,293
4852,Twitter,2585,Content of post #4852 on Twitter,2024-04-30,2503,66,52
4853,Twitter,4213,Content of post #4853 on Twitter,2024-02-02,4444,25,307
4854,Facebook,93,Content of post #4854 on Facebook,2024-06-27,892,106,116
4855,Facebook,3056,Content of post #4855 on Facebook,2023-06-09,2593,150,442
4856,TikTok,620,Content of post #4856 on TikTok,2024-02-06,686,54,309
4857,TikTok,4398,Content of post #4857 on TikTok,2023-09-22,375,185,452
4858,Facebook,1551,Content of post #4858 on Facebook,2024-05-21,2948,81,412
4859,Instagram,4028,Content of post #4859 on Instagram,2024-12-22,1425,75,284
4860,Instagram,2589,Content of post #4860 on Instagram,2023-07-13,2580,159,242
4861,Instagram,2568,Content of post #4861 on Instagram,2024-06-17,981,193,376
4862,Instagram,3251,Content of post #4862 on Instagram,2023-03-22,3973,181,288
4863,Facebook,4309,Content of post #4863 on Facebook,2024-05-13,3414,193,391
4864,Instagram,462,Content of post #4864 on Instagram,2024-12-19,511,57,51
4865,TikTok,2179,Content of post #4865 on TikTok,2023-05-19,961,180,178
4866,TikTok,2835,Content of post #4866 on TikTok,2023-08-22,411,91,148
4867,Instagram,2950,Content of post #4867 on Instagram,2024-08-31,2508,98,307
4868,Instagram,673,Content of post #4868 on Instagram,2023-03-21,2355,114,486
4869,LinkedIn,1579,Content of post #4869 on LinkedIn,2024-11-05,3268,180,318
4870,Twitter,3428,Content of post #4870 on Twitter,2024-11-12,279,183,479
4871,Twitter,4083,Content of post #4871 on Twitter,2023-03-18,896,39,344
4872,Facebook,1881,Content of post #4872 on Facebook,2023-07-15,4798,161,20
4873,Twitter,545,Content of post #4873 on Twitter,2024-05-11,3749,83,2
4874,Twitter,2040,Content of post #4874 on Twitter,2023-02-08,2400,27,231
4875,Instagram,3071,Content of post #4875 on Instagram,2024-05-11,4749,197,361
4876,Instagram,700,Content of post #4876 on Instagram,2024-10-24,3096,24,444
4877,Twitter,898,Content of post #4877 on Twitter,2024-02-12,4642,75,186
4878,Facebook,594,Content of post #4878 on Facebook,2025-01-22,4588,48,226
4879,Facebook,3863,Content of post #4879 on Facebook,2023-11-03,1007,79,365
4880,TikTok,1439,Content of post #4880 on TikTok,2024-01-13,484,95,58
4881,LinkedIn,1400,Content of post #4881 on LinkedIn,2023-05-09,13,53,411
4882,LinkedIn,739,Content of post #4882 on LinkedIn,2024-01-10,4140,80,231
4883,LinkedIn,2837,Content of post #4883 on LinkedIn,2023-11-08,3370,135,300
4884,Instagram,4673,Content of post #4884 on Instagram,2023-06-06,3172,29,409
4885,Twitter,3291,Content of post #4885 on Twitter,2024-11-30,4203,105,500
4886,LinkedIn,3013,Content of post #4886 on LinkedIn,2023-06-30,1200,165,452
4887,TikTok,2567,Content of post #4887 on TikTok,2025-01-23,2871,115,223
4888,TikTok,3215,Content of post #4888 on TikTok,2023-01-29,995,46,473
4889,Facebook,4789,Content of post #4889 on Facebook,2024-07-17,186,13,59
4890,Twitter,4826,Content of post #4890 on Twitter,2024-03-24,2218,137,264
4891,Twitter,3217,Content of post #4891 on Twitter,2023-02-06,3192,5,378
4892,LinkedIn,1147,Content of post #4892 on LinkedIn,2024-04-29,2047,90,173
4893,Facebook,3705,Content of post #4893 on Facebook,2024-02-13,1082,193,342
4894,Instagram,4381,Content of post #4894 on Instagram,2023-12-16,4614,135,430
4895,Facebook,4262,Content of post #4895 on Facebook,2023-03-07,3355,23,61
4896,Twitter,2970,Content of post #4896 on Twitter,2023-09-17,1242,159,465
4897,Instagram,2165,Content of post #4897 on Instagram,2024-03-01,3300,36,19
4898,Twitter,2535,Content of post #4898 on Twitter,2023-08-26,4853,68,276
4899,TikTok,945,Content of post #4899 on TikTok,2024-08-10,2806,166,384
4900,Instagram,1121,Content of post #4900 on Instagram,2024-03-15,2862,199,454
